Run,BioSample,BioProject,Organism,LibraryLayout,GeoLoc_Continent,GeoLoc_Country,GeoLoc_Region,GeoLoc_Reef,Life_Stage,Treatment,Time_Point,Genotype
SRR14713996,SAMN19515549,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxCU
SRR14713997,SAMN19515548,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxSB
SRR14713998,SAMN19515548,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxSB
SRR14713999,SAMN19515548,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxSB
SRR14714009,SAMN19515544,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxSB
SRR14714010,SAMN19515544,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxSB
SRR14714011,SAMN19515544,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxSB
SRR14714016,SAMN19515542,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,DRxSB
SRR14714017,SAMN19515542,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,DRxSB
SRR14714018,SAMN19515541,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,CUxSB
SRR14714019,SAMN19515541,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,CUxSB
SRR14714020,SAMN19515541,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,CUxSB
SRR14714021,SAMN19515540,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,CUxSB
SRR14714022,SAMN19515540,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,CUxSB
SRR14714023,SAMN19515540,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,CUxSB
SRR14714024,SAMN19515563,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,SBxSB
SRR14714025,SAMN19515563,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,SBxSB
SRR14714026,SAMN19515563,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Heat,NA,SBxSB
SRR14714029,SAMN19515562,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxCU
SRR14714030,SAMN19515561,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxCU
SRR14714031,SAMN19515561,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxCU
SRR14714032,SAMN19515561,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxCU
SRR14714033,SAMN19515560,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxSB
SRR14714034,SAMN19515560,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxSB
SRR14714035,SAMN19515560,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxSB
SRR14714036,SAMN19515559,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxDR
SRR14714037,SAMN19515559,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxDR
SRR14714038,SAMN19515559,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxDR
SRR14714039,SAMN19515558,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxCU
SRR14714040,SAMN19515558,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxCU
SRR14714041,SAMN19515558,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxCU
SRR14714042,SAMN19515557,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxSB
SRR14714043,SAMN19515557,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxSB
SRR14714044,SAMN19515557,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxSB
SRR14714045,SAMN19515556,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxCU
SRR14714046,SAMN19515556,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxCU
SRR14714047,SAMN19515556,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxCU
SRR14714048,SAMN19515555,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxDR
SRR14714049,SAMN19515555,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxDR
SRR14714050,SAMN19515555,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxDR
SRR14714051,SAMN19515554,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxDR
SRR14714052,SAMN19515554,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxDR
SRR14714053,SAMN19515554,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxDR
SRR14714057,SAMN19515655,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxCU
SRR14714058,SAMN19515655,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxCU
SRR14714059,SAMN19515655,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxCU
SRR14714060,SAMN19515654,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxSB
SRR14714061,SAMN19515654,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxSB
SRR14714062,SAMN19515654,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxSB
SRR14714063,SAMN19515672,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxCU
SRR14714064,SAMN19515672,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxCU
SRR14714065,SAMN19515672,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxCU
SRR14714066,SAMN19515553,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxDR
SRR14714067,SAMN19515553,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxDR
SRR14714068,SAMN19515553,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxDR
SRR14714069,SAMN19515552,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxCU
SRR14714070,SAMN19515552,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxCU
SRR14714071,SAMN19515552,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxCU
SRR14714072,SAMN19515577,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxSB
SRR14714073,SAMN19515577,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxSB
SRR14714074,SAMN19515577,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxSB
SRR14714078,SAMN19515657,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxCU
SRR14714079,SAMN19515657,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxCU
SRR14714080,SAMN19515657,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxCU
SRR14714084,SAMN19515670,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxCU
SRR14714085,SAMN19515670,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxCU
SRR14714086,SAMN19515670,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxCU
SRR14714087,SAMN19515669,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxDR
SRR14714088,SAMN19515669,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxDR
SRR14714089,SAMN19515669,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,CUxDR
SRR14714090,SAMN19515668,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxCU
SRR14714091,SAMN19515668,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxCU
SRR14714092,SAMN19515668,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxCU
SRR14714093,SAMN19515667,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxCU
SRR14714094,SAMN19515667,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxCU
SRR14714095,SAMN19515667,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxCU
SRR14714099,SAMN19515665,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxSB
SRR14714100,SAMN19515665,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxSB
SRR14714101,SAMN19515665,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,DRxSB
SRR14714102,SAMN19515664,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxCU
SRR14714103,SAMN19515664,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxCU
SRR14714104,SAMN19515664,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Juvenile,Ambient,NA,LSxCU
SRR14714108,SAMN19515500,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Ambient,NA,SBxBK
SRR14714109,SAMN19515500,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Ambient,NA,SBxBK
SRR14714110,SAMN19515500,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Ambient,NA,SBxBK
SRR14714111,SAMN19515499,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Ambient,NA,SBxBK
SRR14714112,SAMN19515499,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Ambient,NA,SBxBK
SRR14714113,SAMN19515499,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Ambient,NA,SBxBK
SRR14714114,SAMN19515498,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Ambient,NA,CUxCU
SRR14714115,SAMN19515498,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Ambient,NA,CUxCU
SRR14714116,SAMN19515498,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Ambient,NA,CUxCU
SRR14714117,SAMN19515527,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Ambient,NA,CUxCU
SRR14714118,SAMN19515527,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Ambient,NA,CUxCU
SRR14714119,SAMN19515527,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Ambient,NA,CUxCU
SRR14714120,SAMN19515526,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Ambient,NA,CUxCU
SRR14714121,SAMN19515526,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Ambient,NA,CUxCU
SRR14714122,SAMN19515526,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Ambient,NA,CUxCU
SRR14714123,SAMN19515525,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,CUxCU
SRR14714124,SAMN19515525,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,CUxCU
SRR14714125,SAMN19515525,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,CUxCU
SRR14714126,SAMN19515524,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,CUxCU
SRR14714127,SAMN19515524,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,CUxCU
SRR14714128,SAMN19515524,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,CUxCU
SRR14714129,SAMN19515523,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,CUxCU
SRR14714130,SAMN19515523,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,CUxCU
SRR14714131,SAMN19515523,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,CUxCU
SRR14714132,SAMN19515522,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,LSxLS
SRR14714133,SAMN19515522,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,LSxLS
SRR14714134,SAMN19515522,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,LSxLS
SRR14714135,SAMN19515521,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,LSxLS
SRR14714136,SAMN19515521,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,LSxLS
SRR14714137,SAMN19515521,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,LSxLS
SRR14714138,SAMN19515520,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,LSxLS
SRR14714139,SAMN19515520,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,LSxLS
SRR14714140,SAMN19515520,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,LSxLS
SRR14714141,SAMN19515519,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,LSxCU
SRR14714142,SAMN19515519,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,LSxCU
SRR14714143,SAMN19515519,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,LSxCU
SRR14714147,SAMN19515517,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,LSxCU
SRR14714148,SAMN19515517,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,LSxCU
SRR14714149,SAMN19515517,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,LSxCU
SRR14714150,SAMN19515516,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,CUxBK
SRR14714151,SAMN19515516,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,CUxBK
SRR14714152,SAMN19515516,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,CUxBK
SRR14714153,SAMN19515515,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,CUxBK
SRR14714154,SAMN19515515,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,CUxBK
SRR14714155,SAMN19515515,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,CUxBK
SRR14714156,SAMN19515514,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,CUxBK
SRR14714157,SAMN19515514,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,CUxBK
SRR14714158,SAMN19515514,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,CUxBK
SRR14714159,SAMN19515513,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,LSxSB
SRR14714160,SAMN19515513,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,LSxSB
SRR14714161,SAMN19515513,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,LSxSB
SRR14714162,SAMN19515539,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,LSxSB
SRR14714163,SAMN19515539,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,LSxSB
SRR14714164,SAMN19515539,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,LSxSB
SRR14714165,SAMN19515538,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,LSxSB
SRR14714166,SAMN19515538,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,LSxSB
SRR14714167,SAMN19515538,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,LSxSB
SRR14714168,SAMN19515537,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,SBxBK
SRR14714169,SAMN19515537,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,SBxBK
SRR14714170,SAMN19515537,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,SBxBK
SRR14714171,SAMN19515536,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,SBxBK
SRR14714172,SAMN19515536,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,SBxBK
SRR14714173,SAMN19515536,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,SBxBK
SRR14714174,SAMN19515535,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,SBxBK
SRR14714175,SAMN19515535,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,SBxBK
SRR14714176,SAMN19515535,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,SBxBK
SRR14714177,SAMN19515480,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,SBxSB
SRR14714178,SAMN19515480,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,SBxSB
SRR14714179,SAMN19515480,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,SBxSB
SRR14714180,SAMN19515479,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,SBxSB
SRR14714181,SAMN19515479,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,SBxSB
SRR14714182,SAMN19515479,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,SBxSB
SRR14714183,SAMN19515478,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,SBxSB
SRR14714184,SAMN19515478,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,SBxSB
SRR14714185,SAMN19515478,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,SBxSB
SRR14714186,SAMN19515534,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Heat,NA,DRxSB
SRR14714187,SAMN19515534,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Heat,NA,DRxSB
SRR14714188,SAMN19515534,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Heat,NA,DRxSB
SRR14714189,SAMN19515533,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Heat,NA,DRxSB
SRR14714190,SAMN19515533,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Heat,NA,DRxSB
SRR14714191,SAMN19515533,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Heat,NA,DRxSB
SRR14714192,SAMN19515532,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Heat,NA,DRxSB
SRR14714193,SAMN19515532,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Heat,NA,DRxSB
SRR14714194,SAMN19515532,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Heat,NA,DRxSB
SRR14714195,SAMN19515482,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,DRxSB
SRR14714196,SAMN19515482,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,DRxSB
SRR14714197,SAMN19515482,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,DRxSB
SRR14714198,SAMN19515481,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,DRxSB
SRR14714199,SAMN19515481,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,DRxSB
SRR14714200,SAMN19515481,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,DRxSB
SRR14714201,SAMN19515477,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,DRxSB
SRR14714202,SAMN19515477,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,DRxSB
SRR14714203,SAMN19515477,PRJNA734637,Acropora tenuis,SINGLE,Oceania,Australia,Great Barrier Reef,NA,Larval,Pre,NA,DRxSB
SRR21190446,SAMN30448443,PRJNA872206,Acropora hyacinthus,PAIRED,Oceania,Palau,Southern Lagoon,NA,Adult,Heat,16hrs,011
SRR21190447,SAMN30448442,PRJNA872206,Acropora hyacinthus,PAIRED,Oceania,Palau,Southern Lagoon,NA,Adult,Heat,4months,011
